지점,지점명,일시,10CM 일 토양수분(%),20CM 일 토양수분(%),30CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s),토양수분(%)
702,익산,2019-10-23,18.0,28.0,30.0,16.6,17.1,3.02,35.93807,126.99252,83.66666666666667,0.4,25.333333333333332
702,익산,2019-10-24,17.0,28.0,30.0,18.2,18.7,10.74,35.93807,126.99252,73.66666666666667,0.7,25.0
702,익산,2019-10-25,17.0,28.0,30.0,17.1,17.9,10.0,35.93807,126.99252,77.33333333333333,0.8,25.0
702,익산,2019-11-02,14.0,26.0,29.0,13.5,14.5,8.11,35.93807,126.99252,84.0,0.3,23.0
702,익산,2019-11-03,15.0,26.0,29.0,13.4,14.7,9.53,35.93807,126.99252,79.0,0.5,23.333333333333332
702,익산,2019-11-05,14.0,25.0,28.0,10.8,12.9,9.74,35.93807,126.99252,86.66666666666667,0.6,22.333333333333332
702,익산,2019-11-06,14.0,25.0,28.0,10.4,12.4,10.18,35.93807,126.99252,84.0,0.4,22.333333333333332
702,익산,2019-11-07,15.0,25.0,28.0,9.6,12.7,7.75,35.93807,126.99252,82.66666666666667,0.7,22.666666666666668
702,익산,2019-11-10,13.0,25.0,28.0,9.8,10.4,5.51,35.93807,126.99252,82.66666666666667,0.8,22.0
702,익산,2019-11-15,27.0,31.0,29.0,9.1,7.4,3.78,35.93807,126.99252,72.66666666666667,1.0,29.0
702,익산,2019-11-17,28.0,31.0,29.0,12.5,11.1,1.25,35.93807,126.99252,96.66666666666667,1.0,29.333333333333332
702,익산,2019-11-18,34.0,33.0,33.0,8.4,10.4,3.35,35.93807,126.99252,79.33333333333333,1.3,33.333333333333336
702,익산,2019-11-19,30.0,32.0,32.0,3.9,6.6,5.64,35.93807,126.99252,77.66666666666667,1.2,31.333333333333332
702,익산,2019-11-20,29.0,32.0,32.0,2.1,3.8,8.1,35.93807,126.99252,62.666666666666664,0.9,31.0
702,익산,2019-11-21,28.0,32.0,32.0,4.6,4.0,5.74,35.93807,126.99252,63.333333333333336,0.9,30.666666666666668
702,익산,2019-11-23,29.0,31.0,32.0,11.6,8.6,7.95,35.93807,126.99252,76.66666666666667,0.6,30.666666666666668
702,익산,2019-12-01,27.0,30.0,31.0,5.9,6.4,1.42,35.93807,126.99252,89.33333333333333,0.6,29.333333333333332
702,익산,2019-12-07,27.0,31.0,32.0,1.0,0.2,6.29,35.93807,126.99252,69.66666666666667,0.4,30.0
702,익산,2019-12-08,27.0,31.0,32.0,0.0,1.1,7.72,35.93807,126.99252,84.33333333333333,0.5,30.0
702,익산,2019-12-10,28.0,31.0,31.0,7.1,4.4,2.96,35.93807,126.99252,84.66666666666667,0.4,30.0
702,익산,2019-12-11,29.0,31.0,31.0,6.5,4.4,3.36,35.93807,126.99252,77.0,0.9,30.333333333333332
702,익산,2019-12-14,27.0,31.0,31.0,3.9,2.6,6.62,35.93807,126.99252,63.666666666666664,0.9,29.666666666666668
702,익산,2019-12-16,28.0,31.0,31.0,8.8,5.8,5.61,35.93807,126.99252,75.0,0.4,30.0
702,익산,2019-12-20,28.0,31.0,31.0,1.1,2.4,4.01,35.93807,126.99252,72.66666666666667,0.6,30.0
702,익산,2019-12-25,27.0,31.0,31.0,3.5,2.1,5.44,35.93807,126.99252,61.666666666666664,1.4,29.666666666666668
702,익산,2019-12-27,28.0,31.0,31.0,0.4,1.3,4.65,35.93807,126.99252,63.333333333333336,0.7,30.0
702,익산,2019-12-30,32.0,32.0,32.0,4.8,4.6,1.93,35.93807,126.99252,83.66666666666667,1.2,32.0
702,익산,2020-01-03,29.0,32.0,32.0,1.4,1.6,4.08,35.93807,126.99252,84.66666666666667,0.4,31.0
702,익산,2020-01-06,30.0,31.0,32.0,4.8,2.5,1.11,35.93807,126.99252,93.33333333333333,0.6,31.0
702,익산,2020-01-08,35.0,33.0,33.0,4.7,5.3,0.75,35.93807,126.99252,92.33333333333333,1.9,33.666666666666664
702,익산,2020-01-10,31.0,32.0,33.0,0.1,0.9,5.82,35.93807,126.99252,80.33333333333333,0.5,32.0
702,익산,2020-01-13,31.0,32.0,32.0,1.4,2.3,4.56,35.93807,126.99252,63.666666666666664,1.1,31.666666666666668
702,익산,2020-01-15,30.0,32.0,32.0,0.1,1.3,6.67,35.93807,126.99252,67.66666666666667,0.9,31.333333333333332
702,익산,2020-01-17,29.0,32.0,32.0,0.1,1.1,5.75,35.93807,126.99252,58.333333333333336,0.9,31.0
702,익산,2020-01-18,28.0,31.0,32.0,-0.4,0.1,8.4,35.93807,126.99252,76.33333333333333,0.4,30.333333333333332
702,익산,2020-01-21,28.0,31.0,32.0,0.1,0.4,7.73,35.93807,126.99252,58.666666666666664,0.6,30.333333333333332
702,익산,2020-01-22,28.0,31.0,31.0,2.6,1.4,1.8,35.93807,126.99252,74.0,1.2,30.0
702,익산,2020-01-24,30.0,31.0,31.0,3.3,2.7,7.48,35.93807,126.99252,77.33333333333333,0.8,30.666666666666668
702,익산,2020-01-27,29.0,31.0,31.0,6.5,4.7,1.36,35.93807,126.99252,80.0,2.8499999999999996,30.333333333333332
702,익산,2020-01-30,31.0,31.0,31.0,3.9,4.3,7.2,35.93807,126.99252,85.33333333333333,0.5,31.0
702,익산,2020-01-31,31.0,31.0,31.0,2.3,3.9,8.6,35.93807,126.99252,83.33333333333333,0.75,31.0
702,익산,2020-02-01,30.0,31.0,31.0,1.9,2.6,4.6,35.93807,126.99252,85.0,0.4,30.666666666666668
702,익산,2020-02-02,30.0,31.0,31.0,0.6,2.9,8.37,35.93807,126.99252,78.66666666666667,0.4,30.666666666666668
702,익산,2020-02-03,30.0,31.0,31.0,1.2,2.7,8.15,35.93807,126.99252,68.0,1.0,30.666666666666668
702,익산,2020-02-04,28.0,31.0,31.0,0.0,1.3,10.35,35.93807,126.99252,65.66666666666667,0.5,30.0
702,익산,2020-02-09,27.0,31.0,31.0,-1.2,1.1,10.66,35.93807,126.99252,69.33333333333333,0.5,29.666666666666668
702,익산,2020-02-11,27.0,30.0,31.0,6.0,3.5,9.47,35.93807,126.99252,59.666666666666664,0.4,29.333333333333332
702,익산,2020-02-12,30.0,30.0,31.0,8.6,6.2,1.6,35.93807,126.99252,93.33333333333333,1.0,30.333333333333332
702,익산,2020-02-15,35.0,32.0,32.0,9.2,5.8,6.59,35.93807,126.99252,79.66666666666667,0.6,33.0
702,익산,2020-02-18,34.0,33.0,33.0,-1.4,3.3,14.87,35.93807,126.99252,72.66666666666667,0.7,33.333333333333336
702,익산,2020-02-21,34.0,32.0,32.0,7.6,6.1,10.56,35.93807,126.99252,77.66666666666667,0.4,32.666666666666664
702,익산,2020-02-22,36.0,33.0,34.0,6.3,6.5,10.9,35.93807,126.99252,68.0,1.7,34.333333333333336
702,익산,2020-02-23,34.0,33.0,33.0,2.2,4.2,13.31,35.93807,126.99252,69.0,0.6,33.333333333333336
702,익산,2020-02-27,35.0,33.0,33.0,5.2,6.0,13.19,35.93807,126.99252,82.0,0.6,33.666666666666664
702,익산,2020-02-28,35.0,33.0,33.0,5.7,5.2,2.58,35.93807,126.99252,93.0,0.7,33.666666666666664
702,익산,2020-03-05,32.0,32.0,32.0,1.1,4.3,13.96,35.93807,126.99252,67.66666666666667,0.8,32.0
702,익산,2020-03-09,31.0,31.0,32.0,7.9,6.9,7.93,35.93807,126.99252,82.0,0.4,31.333333333333332
702,익산,2020-03-11,28.0,32.0,32.0,4.3,5.4,16.07,35.93807,126.99252,56.0,1.2,30.666666666666668
702,익산,2020-03-25,20.0,29.0,31.0,12.0,13.8,16.86,35.93807,126.99252,64.33333333333333,0.6,26.666666666666668
702,익산,2020-03-28,25.0,29.0,30.0,6.8,8.0,10.23,35.93807,126.99252,52.0,1.4,28.0
702,익산,2020-03-31,21.0,30.0,30.0,9.7,13.4,17.39,35.93807,126.99252,62.0,0.7,27.0
702,익산,2020-04-08,15.0,27.0,29.0,8.9,11.0,20.12,35.93807,126.99252,59.333333333333336,1.2,23.666666666666668
702,익산,2020-04-09,14.0,27.0,29.0,7.6,9.9,17.65,35.93807,126.99252,66.0,0.9,23.333333333333332
702,익산,2020-04-11,13.0,26.0,29.0,7.5,9.5,9.06,35.93807,126.99252,76.66666666666667,0.7,22.666666666666668
702,익산,2020-04-12,13.0,26.0,28.0,8.5,8.4,11.76,35.93807,126.99252,71.0,1.1,22.333333333333332
702,익산,2020-04-16,11.0,25.0,28.0,14.0,13.5,20.03,35.93807,126.99252,56.333333333333336,0.8,21.333333333333332
702,익산,2020-04-25,15.0,26.0,27.0,12.7,12.8,19.93,35.93807,126.99252,61.666666666666664,1.5,22.666666666666668
702,익산,2020-04-28,11.0,25.0,27.0,11.2,14.0,22.77,35.93807,126.99252,71.33333333333333,0.9,21.0
702,익산,2020-04-29,11.0,24.0,27.0,13.3,15.0,22.54,35.93807,126.99252,53.666666666666664,0.7,20.666666666666668
702,익산,2020-04-30,10.0,24.0,27.0,16.7,16.5,22.11,35.93807,126.99252,63.333333333333336,1.1,20.333333333333332
702,익산,2020-05-04,18.0,25.0,27.0,17.4,19.9,18.99,35.93807,126.99252,84.33333333333333,0.9,23.333333333333332
702,익산,2020-05-12,24.0,32.0,27.0,15.4,18.4,21.05,35.93807,126.99252,76.66666666666667,1.8,27.666666666666668
702,익산,2020-05-27,21.0,32.0,32.0,18.4,23.3,23.05,35.93807,126.99252,74.0,1.2,28.333333333333332
702,익산,2020-06-10,8.0,23.0,28.0,25.5,29.5,18.34,35.93807,126.99252,74.66666666666667,0.8,19.666666666666668
702,익산,2020-06-16,24.0,32.0,32.0,23.1,26.4,20.99,35.93807,126.99252,75.33333333333333,0.8,29.333333333333332
702,익산,2020-06-17,22.0,32.0,32.0,22.3,24.5,10.89,35.93807,126.99252,79.33333333333333,0.7,28.666666666666668
702,익산,2020-06-18,23.0,31.0,31.0,20.4,21.7,6.36,35.93807,126.99252,90.66666666666667,0.9,28.333333333333332
702,익산,2020-06-19,24.0,31.0,31.0,23.2,25.0,22.43,35.93807,126.99252,73.0,1.4,28.666666666666668
702,익산,2020-06-21,21.0,31.0,31.0,24.2,27.5,19.25,35.93807,126.99252,77.33333333333333,0.8,27.666666666666668
702,익산,2020-06-25,17.0,29.0,30.0,22.0,22.9,4.48,35.93807,126.99252,94.66666666666667,1.1,25.333333333333332
702,익산,2020-06-26,17.0,29.0,30.0,22.5,24.7,14.99,35.93807,126.99252,85.66666666666667,1.1,25.333333333333332
702,익산,2020-06-29,14.0,28.0,30.0,21.4,22.8,5.31,35.93807,126.99252,96.0,1.0,24.0
702,익산,2020-06-30,27.0,33.0,33.0,20.5,22.2,7.45,35.93807,126.99252,96.66666666666667,1.9,31.0
702,익산,2020-07-03,22.0,32.0,32.0,21.8,23.5,5.63,35.93807,126.99252,86.0,0.6,28.666666666666668
702,익산,2020-07-04,23.0,31.0,31.0,20.4,21.9,5.96,35.93807,126.99252,92.66666666666667,0.8,28.333333333333332
702,익산,2020-07-05,23.0,31.0,31.0,23.1,25.3,14.59,35.93807,126.99252,84.0,0.4,28.333333333333332
702,익산,2020-07-07,25.0,31.0,31.0,23.9,26.2,12.73,35.93807,126.99252,86.66666666666667,0.8,29.0
702,익산,2020-07-08,24.0,31.0,31.0,24.0,28.1,19.02,35.93807,126.99252,86.66666666666667,0.7,28.666666666666668
702,익산,2020-07-10,27.0,33.0,32.0,25.7,28.8,18.26,35.93807,126.99252,85.33333333333333,1.4,30.666666666666668
702,익산,2020-07-11,25.0,32.0,32.0,25.1,28.5,14.24,35.93807,126.99252,85.0,0.9,29.666666666666668
702,익산,2020-07-13,35.0,34.0,34.0,20.9,21.1,3.05,35.93807,126.99252,96.66666666666667,1.2,34.333333333333336
702,익산,2020-07-14,27.0,33.0,33.0,20.3,21.8,6.05,35.93807,126.99252,97.0,1.2,31.0
702,익산,2020-07-26,27.0,32.0,32.0,23.7,26.8,12.9,35.93807,126.99252,90.0,0.8,30.333333333333332
702,익산,2020-08-07,33.0,34.0,34.0,23.8,24.6,1.67,35.93807,126.99252,97.0,0.7,33.666666666666664
702,익산,2020-08-09,32.0,34.0,34.0,26.9,28.8,11.77,35.93807,126.99252,88.33333333333333,1.3,33.333333333333336
702,익산,2020-08-15,28.0,32.0,32.0,29.1,32.8,18.63,35.93807,126.99252,84.66666666666667,1.1,30.666666666666668
702,익산,2020-08-16,26.0,32.0,32.0,28.4,32.7,20.11,35.93807,126.99252,85.66666666666667,0.9,30.0
702,익산,2020-08-22,18.0,30.0,31.0,26.5,30.1,11.43,35.93807,126.99252,90.33333333333333,0.6,26.333333333333332
702,익산,2020-08-24,27.0,32.0,32.0,28.3,31.0,18.98,35.93807,126.99252,80.0,0.7,30.333333333333332
702,익산,2020-08-29,28.0,33.0,33.0,26.7,27.9,11.44,35.93807,126.99252,95.33333333333333,0.8,31.333333333333332
702,익산,2020-08-30,29.0,33.0,33.0,27.4,29.6,15.99,35.93807,126.99252,91.33333333333333,0.7,31.666666666666668
702,익산,2020-09-04,28.0,33.0,32.0,23.8,25.9,17.96,35.93807,126.99252,80.66666666666667,0.8,31.0
702,익산,2020-09-06,27.0,32.0,32.0,21.0,23.0,6.26,35.93807,126.99252,92.66666666666667,1.8,30.333333333333332
702,익산,2020-09-08,29.0,33.0,33.0,23.5,25.1,17.8,35.93807,126.99252,88.33333333333333,1.3,31.666666666666668
702,익산,2020-09-10,29.0,33.0,32.0,23.7,26.2,15.5,35.93807,126.99252,84.33333333333333,0.6,31.333333333333332
702,익산,2020-09-11,28.0,33.0,32.0,21.8,24.0,4.13,35.93807,126.99252,92.0,0.8,31.0
702,익산,2020-09-12,30.0,33.0,32.0,20.3,22.4,12.43,35.93807,126.99252,94.66666666666667,2.4,31.666666666666668
702,익산,2020-09-13,30.0,33.0,32.0,21.0,24.0,14.52,35.93807,126.99252,88.0,0.7,31.666666666666668
702,익산,2020-09-14,28.0,33.0,32.0,20.9,23.7,14.45,35.93807,126.99252,89.33333333333333,0.6499999999999999,31.0
702,익산,2020-09-15,28.0,32.0,32.0,23.3,25.0,16.78,35.93807,126.99252,81.0,0.5,30.666666666666668
702,익산,2020-09-16,28.0,32.0,32.0,22.0,24.3,6.14,35.93807,126.99252,93.33333333333333,0.4,30.666666666666668
702,익산,2020-09-17,28.0,32.0,32.0,21.7,24.1,6.0,35.93807,126.99252,94.33333333333333,0.5,30.666666666666668
702,익산,2020-09-18,28.0,32.0,32.0,19.8,22.9,11.28,35.93807,126.99252,82.33333333333333,0.7,30.666666666666668
702,익산,2020-09-19,27.0,32.0,31.0,19.7,21.9,15.84,35.93807,126.99252,84.33333333333333,1.0,30.0
702,익산,2020-09-20,26.0,32.0,31.0,18.9,21.9,16.51,35.93807,126.99252,84.66666666666667,0.7,29.666666666666668
702,익산,2020-09-21,24.0,31.0,31.0,17.5,20.9,15.43,35.93807,126.99252,75.0,0.6,28.666666666666668
702,익산,2020-09-23,22.0,31.0,31.0,20.0,20.7,11.76,35.93807,126.99252,70.0,1.4,28.0
702,익산,2020-09-24,20.0,30.0,31.0,20.8,21.6,13.87,35.93807,126.99252,72.33333333333333,1.3,27.0
702,익산,2020-09-25,19.0,30.0,31.0,20.5,21.3,13.86,35.93807,126.99252,77.66666666666667,1.8,26.666666666666668
702,익산,2020-09-30,15.0,27.0,29.0,18.5,20.2,13.96,35.93807,126.99252,84.33333333333333,0.6,23.666666666666668
702,익산,2020-10-01,15.0,27.0,29.0,19.0,21.2,13.35,35.93807,126.99252,86.0,0.6,23.666666666666668
702,익산,2020-10-02,14.0,27.0,29.0,19.9,21.9,12.79,35.93807,126.99252,82.66666666666667,0.7,23.333333333333332
702,익산,2020-10-03,15.0,27.0,29.0,19.9,22.0,7.68,35.93807,126.99252,92.0,0.5,23.666666666666668
702,익산,2020-10-04,14.0,27.0,29.0,18.1,20.2,4.04,35.93807,126.99252,84.0,0.9,23.333333333333332
702,익산,2020-10-05,14.0,27.0,29.0,14.5,17.0,13.33,35.93807,126.99252,65.33333333333333,1.0,23.333333333333332
702,익산,2020-10-06,14.0,26.0,29.0,14.6,16.6,14.83,35.93807,126.99252,66.0,1.3,23.0
702,익산,2020-10-07,13.0,26.0,28.0,16.9,17.4,13.21,35.93807,126.99252,65.0,1.05,22.333333333333332
702,익산,2020-10-08,13.0,26.0,28.0,18.2,17.8,13.82,35.93807,126.99252,60.666666666666664,2.2,22.333333333333332
702,익산,2020-10-09,12.0,26.0,28.0,17.5,17.7,13.23,35.93807,126.99252,64.66666666666667,1.2,22.0
702,익산,2020-10-10,12.0,25.0,28.0,17.6,19.0,13.48,35.93807,126.99252,68.0,1.4,21.666666666666668
702,익산,2020-10-11,12.0,25.0,28.0,17.4,18.4,8.54,35.93807,126.99252,79.0,0.6,21.666666666666668
702,익산,2020-10-12,12.0,25.0,28.0,16.7,19.1,10.69,35.93807,126.99252,83.66666666666667,0.8,21.666666666666668
702,익산,2020-10-13,11.0,24.0,27.0,12.3,14.0,8.85,35.93807,126.99252,78.33333333333333,0.8,20.666666666666668
702,익산,2020-10-14,11.0,24.0,27.0,13.3,14.0,4.59,35.93807,126.99252,74.0,0.5,20.666666666666668
702,익산,2020-10-15,11.0,24.0,27.0,12.3,14.9,12.17,35.93807,126.99252,56.0,1.3,20.666666666666668
702,익산,2020-10-16,11.0,24.0,27.0,10.8,12.2,3.21,35.93807,126.99252,81.66666666666667,0.4,20.666666666666668
702,익산,2020-10-17,11.0,24.0,27.0,12.1,13.5,10.57,35.93807,126.99252,83.33333333333333,0.6,20.666666666666668
702,익산,2020-10-18,11.0,24.0,27.0,12.4,13.2,13.12,35.93807,126.99252,71.0,0.8,20.666666666666668
702,익산,2020-10-19,11.0,24.0,27.0,13.9,14.3,11.28,35.93807,126.99252,73.66666666666667,0.9,20.666666666666668
702,익산,2020-10-20,11.0,24.0,27.0,12.7,14.3,12.16,35.93807,126.99252,76.66666666666667,0.6,20.666666666666668
702,익산,2020-10-21,11.0,24.0,27.0,14.0,13.9,2.81,35.93807,126.99252,81.33333333333333,0.3,20.666666666666668
702,익산,2020-10-22,11.0,24.0,27.0,13.0,14.1,6.55,35.93807,126.99252,81.33333333333333,0.8,20.666666666666668
702,익산,2020-10-23,11.0,24.0,27.0,9.7,11.4,12.53,35.93807,126.99252,67.33333333333333,1.1,20.666666666666668
702,익산,2020-10-24,10.0,24.0,27.0,8.7,11.1,11.89,35.93807,126.99252,72.0,0.8,20.333333333333332
702,익산,2020-10-25,11.0,24.0,27.0,11.0,11.6,10.17,35.93807,126.99252,77.33333333333333,0.7,20.666666666666668
702,익산,2020-10-26,10.0,24.0,26.0,11.3,12.5,11.28,35.93807,126.99252,82.0,0.6,20.0
702,익산,2020-10-27,11.0,24.0,26.0,11.9,13.6,10.41,35.93807,126.99252,83.66666666666667,0.5,20.333333333333332
702,익산,2020-10-28,11.0,24.0,26.0,13.0,15.6,8.65,35.93807,126.99252,76.33333333333333,0.7,20.333333333333332
702,익산,2020-10-29,10.0,23.0,26.0,9.6,11.0,10.64,35.93807,126.99252,68.66666666666667,0.75,19.666666666666668
702,익산,2020-10-30,10.0,23.0,26.0,9.5,10.8,10.28,35.93807,126.99252,74.0,0.7,19.666666666666668
702,익산,2020-10-31,11.0,23.0,26.0,12.5,12.5,9.83,35.93807,126.99252,70.33333333333333,0.4,20.0
702,익산,2020-11-01,12.0,24.0,26.0,12.0,13.3,2.22,35.93807,126.99252,95.0,0.3,20.666666666666668
702,익산,2020-11-02,20.0,24.0,26.0,10.5,13.4,9.78,35.93807,126.99252,76.0,0.6,23.333333333333332
702,익산,2020-11-03,18.0,24.0,26.0,7.7,8.6,8.27,35.93807,126.99252,65.0,1.6,22.666666666666668
702,익산,2020-11-04,16.0,24.0,26.0,4.6,6.8,10.14,35.93807,126.99252,65.66666666666667,0.9,22.0
702,익산,2020-11-05,15.0,24.0,26.0,8.0,7.6,8.6,35.93807,126.99252,70.66666666666667,0.5,21.666666666666668
702,익산,2020-11-07,15.0,25.0,27.0,12.3,13.4,7.34,35.93807,126.99252,83.33333333333333,0.6,22.333333333333332
702,익산,2020-11-08,15.0,25.0,27.0,9.0,9.5,9.88,35.93807,126.99252,71.66666666666667,1.0,22.333333333333332
702,익산,2020-11-11,13.0,24.0,26.0,7.6,7.8,8.93,35.93807,126.99252,74.33333333333333,0.7,21.0
702,익산,2020-11-12,13.0,24.0,26.0,8.4,8.5,9.4,35.93807,126.99252,76.33333333333333,0.4,21.0
702,익산,2020-11-13,13.0,24.0,26.0,9.2,8.8,8.68,35.93807,126.99252,85.0,0.7,21.0
702,익산,2020-11-14,13.0,24.0,26.0,9.1,10.1,8.77,35.93807,126.99252,79.0,0.4,21.0
702,익산,2020-11-15,13.0,24.0,26.0,10.5,10.8,8.6,35.93807,126.99252,81.66666666666667,0.4,21.0
702,익산,2020-11-16,13.0,24.0,26.0,11.0,10.7,8.02,35.93807,126.99252,80.33333333333333,1.0,21.0
702,익산,2020-11-17,13.0,24.0,26.0,14.4,13.3,3.57,35.93807,126.99252,90.66666666666667,0.5,21.0
702,익산,2020-11-18,25.0,27.0,27.0,18.4,15.8,3.16,35.93807,126.99252,90.66666666666667,1.1,26.333333333333332
702,익산,2020-11-20,29.0,32.0,31.0,7.7,8.4,0.3,35.93807,126.99252,79.0,1.6,30.666666666666668
702,익산,2020-11-21,27.0,32.0,31.0,7.7,7.9,7.99,35.93807,126.99252,74.66666666666667,1.2,30.0
702,익산,2020-11-22,30.0,32.0,31.0,8.3,9.6,1.25,35.93807,126.99252,87.0,0.9,31.0
702,익산,2020-11-23,28.0,32.0,31.0,5.2,6.1,7.53,35.93807,126.99252,65.33333333333333,1.3,30.333333333333332
702,익산,2020-11-24,27.0,32.0,31.0,5.4,5.4,6.16,35.93807,126.99252,56.0,1.3,30.0
702,익산,2020-11-25,26.0,32.0,31.0,5.5,4.5,6.56,35.93807,126.99252,70.0,1.0,29.666666666666668
702,익산,2020-11-26,26.0,32.0,31.0,7.2,6.8,6.09,35.93807,126.99252,71.0,1.1,29.666666666666668
702,익산,2020-11-27,26.0,31.0,31.0,5.8,6.1,1.96,35.93807,126.99252,73.66666666666667,1.0,29.333333333333332
702,익산,2020-11-28,25.0,31.0,31.0,3.6,4.4,7.78,35.93807,126.99252,61.333333333333336,1.2,29.0
702,익산,2020-11-29,25.0,31.0,31.0,2.8,3.7,1.22,35.93807,126.99252,74.33333333333333,0.6,29.0
702,익산,2020-11-30,24.0,31.0,31.0,2.8,3.2,6.55,35.93807,126.99252,68.66666666666667,1.0,28.666666666666668
702,익산,2020-12-01,23.0,31.0,31.0,2.2,1.8,6.41,35.93807,126.99252,57.333333333333336,1.7,28.333333333333332
702,익산,2020-12-02,23.0,31.0,31.0,4.1,3.4,6.39,35.93807,126.99252,51.666666666666664,1.3,28.333333333333332
702,익산,2020-12-03,23.0,30.0,30.0,1.7,2.3,5.15,35.93807,126.99252,68.0,1.2,27.666666666666668
702,익산,2020-12-04,21.0,30.0,30.0,0.0,1.0,5.17,35.93807,126.99252,76.33333333333333,0.6,27.0
702,익산,2020-12-05,22.0,30.0,30.0,2.9,3.8,6.32,35.93807,126.99252,77.33333333333333,0.5,27.333333333333332
702,익산,2020-12-06,22.0,30.0,30.0,2.4,2.8,6.42,35.93807,126.99252,83.33333333333333,0.5,27.333333333333332
702,익산,2020-12-07,22.0,30.0,30.0,4.2,3.0,3.15,35.93807,126.99252,78.33333333333333,0.7,27.333333333333332
702,익산,2020-12-08,22.0,30.0,30.0,1.7,2.3,4.4,35.93807,126.99252,68.33333333333333,1.1,27.333333333333332
702,익산,2020-12-09,20.0,30.0,30.0,1.8,1.1,6.94,35.93807,126.99252,61.333333333333336,1.0,26.666666666666668
702,익산,2020-12-10,21.0,30.0,30.0,5.3,5.2,5.07,35.93807,126.99252,71.0,0.3,27.0
702,익산,2020-12-12,21.0,30.0,30.0,4.2,3.6,5.38,35.93807,126.99252,59.0,1.1,27.0
702,익산,2020-12-13,21.0,30.0,30.0,2.4,2.0,1.29,35.93807,126.99252,69.33333333333333,1.4,27.0
702,익산,2020-12-14,21.0,30.0,30.0,-2.9,-1.0,5.98,35.93807,126.99252,55.333333333333336,2.4,27.0
702,익산,2020-12-15,16.0,29.0,30.0,-4.6,-2.2,5.8,35.93807,126.99252,58.0,1.8,25.0
702,익산,2020-12-16,13.0,29.0,30.0,-4.0,-2.1,4.58,35.93807,126.99252,65.66666666666667,1.2,24.0
702,익산,2020-12-17,10.0,28.0,30.0,-4.2,-2.3,6.24,35.93807,126.99252,79.0,0.6,22.666666666666668
702,익산,2020-12-18,11.0,28.0,30.0,0.0,-0.1,1.88,35.93807,126.99252,76.66666666666667,0.7,23.0
702,익산,2020-12-19,11.0,27.0,29.0,-3.1,-2.3,5.85,35.93807,126.99252,52.666666666666664,1.4,22.333333333333332
702,익산,2020-12-20,9.0,27.0,29.0,-2.5,-1.2,5.88,35.93807,126.99252,63.666666666666664,0.6,21.666666666666668
702,익산,2020-12-21,10.0,26.0,29.0,0.9,-0.2,5.42,35.93807,126.99252,74.33333333333333,0.5,21.666666666666668
702,익산,2020-12-22,13.0,26.0,29.0,1.2,0.1,3.66,35.93807,126.99252,87.0,0.3,22.666666666666668
702,익산,2020-12-23,15.0,27.0,29.0,3.3,0.9,3.62,35.93807,126.99252,85.33333333333333,0.4,23.666666666666668
702,익산,2020-12-24,19.0,27.0,29.0,4.4,1.4,5.51,35.93807,126.99252,70.66666666666667,1.0,25.0
702,익산,2020-12-25,20.0,28.0,29.0,0.0,0.7,6.35,35.93807,126.99252,80.33333333333333,0.7,25.666666666666668
702,익산,2020-12-26,18.0,28.0,29.0,1.1,0.4,2.22,35.93807,126.99252,81.33333333333333,0.45,25.0
702,익산,2020-12-28,20.0,28.0,29.0,4.4,3.2,6.7,35.93807,126.99252,85.66666666666667,0.3,25.666666666666668
702,익산,2020-12-29,21.0,28.0,29.0,1.9,3.4,3.3,35.93807,126.99252,93.33333333333333,1.5,26.0
702,익산,2020-12-30,21.0,28.0,29.0,-5.6,-0.9,9.39,35.93807,126.99252,76.0,2.4,26.0
702,익산,2020-12-31,17.0,28.0,29.0,-6.5,-1.9,5.58,35.93807,126.99252,78.33333333333333,0.9,24.666666666666668
702,익산,2021-01-02,18.0,28.0,29.0,-2.2,-0.4,6.59,35.93807,126.99252,68.33333333333333,1.3,25.0
702,익산,2021-01-03,13.0,28.0,29.0,-3.0,-1.7,2.93,35.93807,126.99252,70.0,0.7,23.333333333333332
702,익산,2021-01-04,11.0,27.0,29.0,-1.8,-1.7,4.29,35.93807,126.99252,74.33333333333333,0.6,22.333333333333332
702,익산,2021-01-05,14.0,27.0,29.0,-1.7,-0.8,4.08,35.93807,126.99252,72.33333333333333,1.9,23.333333333333332
702,익산,2021-01-06,9.0,27.0,29.0,-4.8,-2.2,6.95,35.93807,126.99252,74.0,1.0,21.666666666666668
702,익산,2021-01-07,11.0,27.0,29.0,-10.4,-0.7,9.62,35.93807,126.99252,70.33333333333333,2.1,22.333333333333332
702,익산,2021-01-08,9.0,26.0,29.0,-13.5,-2.9,7.19,35.93807,126.99252,72.0,1.1,21.333333333333332
702,익산,2021-01-10,6.0,23.0,28.0,-7.6,-3.1,5.69,35.93807,126.99252,73.33333333333333,0.3,19.0
702,익산,2021-01-11,6.0,22.0,28.0,-5.0,-1.8,3.46,35.93807,126.99252,73.66666666666667,0.9,18.666666666666668
702,익산,2021-01-12,6.0,22.0,28.0,-2.4,-1.5,7.83,35.93807,126.99252,89.0,0.6,18.666666666666668
702,익산,2021-01-13,7.0,23.0,27.0,3.6,0.3,7.47,35.93807,126.99252,80.0,0.6,19.0
702,익산,2021-01-14,12.0,24.0,27.0,3.7,0.3,6.73,35.93807,126.99252,63.333333333333336,0.9,21.0
